file,model,prompt_type,game_id,target,round,guess,feedback,violated,violation_count,redundant_signals,candidates_before,candidates_after,info_gain_bits,entropy_before,entropy_after,candidates_eliminated,reduction_rate
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,83,KRILL,2,DRILL,-GGGG,False,0,0,694,4,7.4388,9.4388,2.0,690,0.9942
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,83,KRILL,3,GRILL,-GGGG,False,0,4,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,83,KRILL,4,TRILL,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,83,KRILL,5,KRILL,GGGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,84,SNIDE,1,HOUSE,---YG,False,0,0,5629,65,6.4363,12.4587,6.0224,5564,0.9885
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,84,SNIDE,2,STAGE,G---G,False,0,1,65,22,1.5629,6.0224,4.4594,43,0.6615
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,84,SNIDE,3,SWEDE,G--GG,False,0,2,22,2,3.4594,4.4594,1.0,20,0.9091
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,84,SNIDE,4,SLIDE,G-GGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,84,SNIDE,5,SNIDE,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,85,LEWES,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,85,LEWES,2,FECAL,-G--Y,False,0,0,1651,35,5.5598,10.6891,5.1293,1616,0.9788
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,85,LEWES,3,SELLS,-GY-G,False,0,1,35,4,3.1293,5.1293,2.0,31,0.8857
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,85,LEWES,4,LEWES,GGGGG,True,1,2,4,1,2.0,2.0,0,3,0.75
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,86,TAMER,1,HOUSE,----Y,False,0,0,5629,654,3.1055,12.4587,9.3531,4975,0.8838
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,86,TAMER,2,LEVEL,---G-,False,0,0,654,169,1.9523,9.3531,7.4009,485,0.7416
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,86,TAMER,3,INDEX,---G-,False,0,1,169,40,2.079,7.4009,5.3219,129,0.7633
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,86,TAMER,4,WAFER,-G-GG,False,0,1,40,20,1.0,5.3219,4.3219,20,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,86,TAMER,5,TAPER,GG-GG,False,0,3,20,3,2.737,4.3219,1.585,17,0.85
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,86,TAMER,6,TAKER,GG-GG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,87,COTTA,1,HOUSE,-G---,False,0,0,5629,231,4.6069,12.4587,7.8517,5398,0.959
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,87,COTTA,2,GOING,-G---,False,0,1,231,101,1.1935,7.8517,6.6582,130,0.5628
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,87,COTTA,3,LOCAL,-GYY-,False,0,1,101,3,5.0732,6.6582,1.585,98,0.9703
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,87,COTTA,4,COBRA,GG--G,False,0,1,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,87,COTTA,5,COTTA,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,88,CORBY,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,88,CORBY,2,WORDY,-GG-G,False,0,0,1651,7,7.8818,10.6891,2.8074,1644,0.9958
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,88,CORBY,3,COREY,GGG-G,False,0,3,7,1,2.8074,2.8074,0,6,0.8571
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,88,CORBY,4,CORBY,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,89,POLIS,1,HOUSE,-G-Y-,False,0,0,5629,160,5.1367,12.4587,7.3219,5469,0.9716
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,89,POLIS,2,LOOKS,YG--G,False,0,1,160,21,2.9296,7.3219,4.3923,139,0.8688
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,89,POLIS,3,POLIS,GGGGG,False,0,2,21,1,4.3923,4.3923,0,20,0.9524
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,90,ROXAS,1,THINK,-----,False,0,0,5629,1651,1.7695,12.4587,10.6891,3978,0.7067
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,90,ROXAS,2,BLOCS,--Y-G,False,0,0,1651,55,4.9078,10.6891,5.7814,1596,0.9667
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,90,ROXAS,3,SORES,-GY-G,False,0,1,55,7,2.974,5.7814,2.8074,48,0.8727
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,90,ROXAS,4,ROADS,GGY-G,False,0,2,7,2,1.8074,2.8074,1.0,5,0.7143
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,90,ROXAS,5,ROJAS,GG-GG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,90,ROXAS,6,ROXAS,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,91,RANCE,1,HOUSE,----G,False,0,0,5629,286,4.2988,12.4587,8.1599,5343,0.9492
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,91,RANCE,2,GRADE,-YY-G,False,0,1,286,19,3.9119,8.1599,4.2479,267,0.9336
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,91,RANCE,3,MARIE,-GY-G,False,0,1,19,2,3.2479,4.2479,1.0,17,0.8947
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,91,RANCE,4,FAVRE,-G-YG,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,91,RANCE,5,RANCE,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,92,CARON,1,HOUSE,-Y---,False,0,0,5629,290,4.2788,12.4587,8.1799,5339,0.9485
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,92,CARON,2,BLOAT,--YY-,False,0,0,290,50,2.5361,8.1799,5.6439,240,0.8276
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,92,CARON,3,MAJOR,-G-GY,False,0,0,50,4,3.6439,5.6439,2.0,46,0.92
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,92,CARON,4,AARON,-GGGG,False,0,2,4,1,2.0,2.0,0,3,0.75
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,92,CARON,5,CARON,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,93,SURYA,1,HOUSE,--YY-,False,0,0,5629,116,5.6007,12.4587,6.858,5513,0.9794
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,93,SURYA,2,LUNGS,-G--Y,False,0,0,116,17,2.7705,6.858,4.0875,99,0.8534
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,93,SURYA,3,MUSTY,-GY-Y,False,0,1,17,1,4.0875,4.0875,0,16,0.9412
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,93,SURYA,4,SURYA,GGGGG,False,0,1,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,94,AGGIE,1,HOUSE,----G,False,0,0,5629,286,4.2988,12.4587,8.1599,5343,0.9492
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,94,AGGIE,2,PEACE,--Y-G,False,0,1,286,71,2.0101,8.1599,6.1497,215,0.7517
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,94,AGGIE,3,ALIVE,G-Y-G,False,0,1,71,7,3.3424,6.1497,2.8074,64,0.9014
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,94,AGGIE,4,ANNIE,G--GG,False,0,2,7,4,0.8074,2.8074,2.0,3,0.4286
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,94,AGGIE,5,ADDIE,G--GG,False,0,3,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,94,AGGIE,6,AGGIE,GGGGG,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,95,CAUSA,1,HOUSE,--GG-,False,0,0,5629,6,9.8737,12.4587,2.585,5623,0.9989
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,95,CAUSA,2,TRUST,--GG-,False,0,2,6,2,1.585,2.585,1.0,4,0.6667
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,95,CAUSA,3,GAUSS,-GGG-,False,0,2,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,95,CAUSA,4,CAUSA,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,96,BAMBA,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,96,BAMBA,2,BRING,G----,False,0,0,694,11,5.9794,9.4388,3.4594,683,0.9841
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,96,BAMBA,3,BALMY,GG-Y-,False,0,1,11,1,3.4594,3.4594,0,10,0.9091
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,96,BAMBA,4,BAMBA,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,97,MAYNE,1,HOUSE,----G,False,0,0,5629,286,4.2988,12.4587,8.1599,5343,0.9492
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,97,MAYNE,2,PRICE,----G,False,0,1,286,72,1.9899,8.1599,6.1699,214,0.7483
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,97,MAYNE,3,EAGLE,-G--G,False,0,1,72,9,3.0,6.1699,3.1699,63,0.875
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,97,MAYNE,4,JAYNE,-GGGG,False,0,2,9,2,2.1699,3.1699,1.0,7,0.7778
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,97,MAYNE,5,WAYNE,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,97,MAYNE,6,MAYNE,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,98,BOGGS,1,HOUSE,-G-Y-,False,0,0,5629,160,5.1367,12.4587,7.3219,5469,0.9716
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,98,BOGGS,2,BOILS,GG--G,False,0,1,160,9,4.152,7.3219,3.1699,151,0.9437
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,98,BOGGS,3,BOOTS,GG--G,False,0,3,9,4,1.1699,3.1699,2.0,5,0.5556
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,98,BOGGS,4,BONDS,GG--G,False,0,3,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,98,BOGGS,5,BOGGS,GGGGG,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,99,FINNS,1,THINK,--YG-,False,0,0,5629,28,7.6513,12.4587,4.8074,5601,0.995
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,99,FINNS,2,VINNY,-GGG-,False,0,1,28,2,3.8074,4.8074,1.0,26,0.9286
model_llama_3.1_8b_instruct_chain-of-thought_20251211_203519.csv,llama-3.1-8b-instruct,chain-of-thought,99,FINNS,3,FINNS,GGGGG,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,0,PHOTO,1,HOUSE,YY---,False,0,0,5629,43,7.0324,12.4587,5.4263,5586,0.9924
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,0,PHOTO,2,BROTH,--GGY,False,0,0,43,1,5.4263,5.4263,0,42,0.9767
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,0,PHOTO,3,PHOTO,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,1,PARTY,1,HOARE,--YY-,False,0,0,5629,199,4.822,12.4587,7.6366,5430,0.9646
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,1,PARTY,2,BRIAN,-Y-Y-,False,0,0,199,48,2.0517,7.6366,5.585,151,0.7588
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,1,PARTY,3,PARTS,GGGG-,False,0,0,48,1,5.585,5.585,0,47,0.9792
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,1,PARTY,4,PARTY,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,2,TRICK,1,HOUSE,-----,False,0,0,5629,694,3.0199,12.4587,9.4388,4935,0.8767
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,2,TRICK,2,APRIL,--YY-,False,0,0,694,19,5.1909,9.4388,4.2479,675,0.9726
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,2,TRICK,3,RICKY,YYYY-,False,0,0,19,4,2.2479,4.2479,2.0,15,0.7895
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,2,TRICK,4,BRICK,-GGGG,False,0,0,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,2,TRICK,5,CRICK,-GGGG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,2,TRICK,6,FRICK,-GGGG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,3,DIRTY,1,CRIST,-YY-Y,False,0,0,5629,33,7.4143,12.4587,5.0444,5596,0.9941
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,3,DIRTY,2,RATIO,Y-YY-,False,0,0,33,11,1.585,5.0444,3.4594,22,0.6667
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,3,DIRTY,3,TIRED,YGG-Y,False,0,0,11,1,3.4594,3.4594,0,10,0.9091
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,3,DIRTY,4,DIRTY,GGGGG,False,0,2,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,4,USUAL,1,GARBO,-Y---,False,0,0,5629,587,3.2614,12.4587,9.1972,5042,0.8957
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,4,USUAL,2,SPACE,Y-Y--,False,0,0,587,35,4.0679,9.1972,5.1293,552,0.9404
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,4,USUAL,3,AUNTS,YY--Y,False,0,0,35,1,5.1293,5.1293,0,34,0.9714
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,4,USUAL,4,USUAL,GGGGG,False,0,0,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,5,TRULY,1,THREE,G-Y--,False,0,0,5629,49,6.844,12.4587,5.6147,5580,0.9913
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,5,TRULY,2,TRUST,GGG--,False,0,1,49,6,3.0297,5.6147,2.585,43,0.8776
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,5,TRULY,3,TRUNK,GGG--,False,0,3,6,4,0.585,2.585,2.0,2,0.3333
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,5,TRULY,4,TRUMP,GGG--,False,0,3,4,3,0.415,2.0,1.585,1,0.25
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,5,TRULY,5,TRULY,GGGGG,False,0,3,3,1,1.585,1.585,0,2,0.6667
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,6,SPENT,1,HOARE,----Y,False,0,0,5629,457,3.6226,12.4587,8.8361,5172,0.9188
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,6,SPENT,2,BEING,-Y-G-,False,0,0,457,6,6.2511,8.8361,2.585,451,0.9869
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,6,SPENT,3,EVENS,--GGY,False,0,1,6,4,0.585,2.585,2.0,2,0.3333
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,6,SPENT,4,STENT,G-GGG,False,0,2,4,2,1.0,2.0,1.0,2,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,6,SPENT,5,SCENT,G-GGG,True,1,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,6,SPENT,6,SPENT,GGGGG,True,1,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,7,PAUSE,1,STATE,Y-Y-G,False,0,0,5629,14,8.6513,12.4587,3.8074,5615,0.9975
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,7,PAUSE,2,PAUSE,GGGGG,False,0,1,14,1,3.8074,3.8074,0,13,0.9286
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,8,CRAZY,1,CRIST,GG---,False,0,0,5629,31,7.5045,12.4587,4.9542,5598,0.9945
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,8,CRAZY,2,CROWN,GG---,False,0,2,31,17,0.8667,4.9542,4.0875,14,0.4516
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,8,CRAZY,3,CREAM,GG-Y-,False,0,2,17,3,2.5025,4.0875,1.585,14,0.8235
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,8,CRAZY,4,CRACK,GGG--,False,0,2,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,8,CRAZY,5,CRABB,GGG--,False,0,3,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,8,CRAZY,6,CRAZY,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,9,BASES,1,CUBES,--YGG,False,0,0,5629,13,8.7582,12.4587,3.7004,5616,0.9977
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,9,BASES,2,BATES,GG-GG,False,0,2,13,3,2.1155,3.7004,1.585,10,0.7692
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,9,BASES,3,BALES,GG-GG,False,0,4,3,2,0.585,1.585,1.0,1,0.3333
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,9,BASES,4,BAKES,GG-GG,False,0,4,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,9,BASES,5,BASES,GGGGG,False,0,4,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,10,YOUNG,1,GARBO,Y---Y,False,0,0,5629,38,7.2107,12.4587,5.2479,5591,0.9932
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,10,YOUNG,2,LOGIN,-GY-Y,False,0,0,38,5,2.926,5.2479,2.3219,33,0.8684
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,10,YOUNG,3,TONGS,-GYY-,False,0,1,5,2,1.3219,2.3219,1.0,3,0.6
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,10,YOUNG,4,JOONG,-G-GG,False,0,1,2,1,1.0,1.0,0,1,0.5
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,10,YOUNG,5,YOUNG,GGGGG,False,0,3,1,1,0,0,0,0,0.0
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,11,MEANS,1,HOUSE,---YY,False,0,0,5629,463,3.6038,12.4587,8.8549,5166,0.9177
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,11,MEANS,2,SPECS,--Y-G,False,0,0,463,195,1.2475,8.8549,7.6073,268,0.5788
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,11,MEANS,3,MAKES,GY-YG,False,0,1,195,4,5.6073,7.6073,2.0,191,0.9795
model_llama_3.1_8b_instruct_zero-shot_20251211_220241.csv,llama-3.1-8b-instruct,zero-shot,11,MEANS,4,MEATS,GGG-G,False,0,2,4,3,0.415,2.0,1.585,1,0.25
