strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,violated_green_1,violated_yellow_1,violated_gray_1,total_violations_1,violated_green_2,violated_yellow_2,violated_gray_2,total_violations_2,violated_green_3,violated_yellow_3,violated_gray_3,total_violations_3,violated_green_4,violated_yellow_4,violated_gray_4,total_violations_4,violated_green_5,violated_yellow_5,violated_gray_5,total_violations_5,violated_green_6,violated_yellow_6,violated_gray_6,total_violations_6
voi_then_css,42,GOODY,2,True,4,9.0,LOPES,-G---,4,4,RONDA,-G-G-,3,3,GOWDY,GG-GG,1.0,1.0,GOODY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,43,BROTH,2,True,5,7.2,BLURS,G--Y-,4,4,BRINE,GG---,3,3,BROOD,GGG--,2.0,2.0,BROCK,GGG--,2.0,2.0,BROTH,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,44,VERDE,2,True,5,5.5,CITES,---Y-,5,5,YEARN,-G-Y-,4,4,REDUX,YGY--,4.0,4.0,HEROD,-GG-Y,3.0,3.0,VERDE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,45,TAMED,2,True,4,8.6,LEACH,-YY--,5,5,MARES,YG-G-,3,3,KAMEN,-GGG-,2.0,2.0,TAMED,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,46,LEAFS,2,True,5,7.5,ABOVE,Y---Y,5,5,RELAY,-GYY-,4,4,HEALS,-GGYG,2.0,2.0,LEANS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,47,YACHT,2,True,4,7.8,BAWDY,-G--Y,4,4,LAYER,-GY--,4,4,SATYA,-GYY-,4.0,4.0,YACHT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,48,MESSY,2,True,4,9.1,STAMP,Y--Y-,5,5,MUSEO,G-GY-,3,3,MESSI,GGGG-,1.0,1.0,MESSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,49,RYDER,2,True,4,9.1,DEBIT,YY---,5,5,ANDER,--GGG,2,2,ORDER,-YGGG,2.0,2.0,RYDER,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,50,MOTIF,2,True,4,7.0,LAKER,-----,5,5,THINS,Y-Y--,5,5,GITMO,-YGYY,4.0,4.0,MOTIF,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,51,RAVEN,2,True,5,6.9,FAKED,-G-G-,3,3,TALES,-G-G-,3,3,GAMER,-G-GY,3.0,3.0,CAREW,-GYG-,3.0,3.0,RAVEN,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,52,REICH,2,True,4,8.2,TYLER,---YY,5,5,CRANE,YY--Y,5,5,PERCH,-GYGG,2.0,2.0,REICH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,53,ICONS,2,True,3,9.4,ERICA,--YY-,5,5,SONIC,YYYYY,5,4,ICONS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,54,SILKY,2,True,4,8.9,JOLIE,--GY-,4,4,MILLS,-GG-Y,3,3,SILVA,GGG--,2.0,2.0,SILKY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,55,CARVE,2,True,6,6.2,FARES,-GGY-,3,3,LARGE,-GG-G,2,2,PARTE,-GG-G,2.0,2.0,MARNE,-GG-G,2.0,2.0,BARRE,-GG-G,2.0,2.0,CARVE,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,56,LAGER,2,True,5,8.7,BALMY,-GY--,4,4,LANES,GG-G-,2,2,LATER,GG-GG,1.0,1.0,LAVER,GG-GG,1.0,1.0,LAGER,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,57,JERKS,2,True,2,10.7,JANIE,G---Y,4,4,JERKS,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,58,LOTUS,2,True,5,7.0,CLOGS,-YY-G,4,3,SILOS,--YYG,4,4,FOALS,-G-YG,3.0,3.0,LOVES,GG--G,2.0,2.0,LOTUS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,59,LACEY,2,True,5,6.9,WAVES,-G-G-,3,3,RATED,-G-G-,3,3,HALEN,-GYG-,3.0,3.0,MABEL,-G-GY,3.0,3.0,LACEY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,60,TUDOR,2,True,4,7.5,MOCKS,-Y---,5,5,ADORN,-YYY-,5,3,ORDER,Y-G-G,3.0,3.0,TUDOR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,61,QUOTA,2,True,3,9.7,EDITS,---G-,4,4,LOTTA,-Y-GG,3,3,QUOTA,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,62,MOURN,2,True,3,10.1,IRENA,-Y-Y-,5,5,MORON,GGY-G,2,2,MOURN,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,63,PROMO,2,True,4,8.6,CORES,-YY--,5,5,ARGON,-G-Y-,4,4,PROTO,GGG-G,1.0,1.0,PROMO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,64,CASTE,2,True,5,7.2,BLINK,-----,5,5,PARTS,-G-GY,3,3,HASTY,-GGG-,2.0,2.0,WASTE,-GGGG,1.0,1.0,CASTE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,65,CAPRI,2,True,4,6.9,LEWIS,---Y-,5,5,RHINO,Y-Y--,5,5,DIRAC,-YYYY,5.0,5.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,66,ALIAS,2,True,3,10.0,STEAL,Y--GY,4,4,ISLAM,YYYG-,4,4,ALIAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,67,PADDY,2,True,4,8.5,PROWL,G----,4,4,PASTE,GG---,3,3,PADMA,GGG--,2.0,2.0,PADDY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,68,BLOBS,3,True,5,6.6,VOCAL,-Y--Y,5,5,ELDON,-G-Y-,4,4,GLOSS,-GG-G,2.0,2.0,PLOWS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,69,DILLY,3,True,5,4.9,VESTA,-----,5,5,BONDI,---YY,5,5,LUCID,Y--YY,5.0,5.0,DRILL,G-YGY,3.0,2.0,DILLY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,70,GUTSY,3,True,4,6.5,VEILS,----Y,5,5,SNORT,Y---Y,5,5,TASHA,Y-Y--,5.0,5.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,71,TABOR,3,True,4,8.1,HAWKS,-G---,4,4,MARNE,-GY--,4,4,RABAT,YGG-Y,3.0,3.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,72,INLAY,3,True,4,7.3,TWIRL,--Y-Y,5,5,LINES,YYY--,5,4,PLAIN,-YYYY,5.0,4.0,INLAY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,73,AHHHH,3,True,4,6.1,WAGON,-Y---,5,5,STARE,--Y--,5,5,LIBYA,----Y,5.0,5.0,AHHHH,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,74,ROUEN,3,True,2,10.5,RAIDS,G----,4,4,ROUEN,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,75,BUENA,3,True,4,6.9,SAITH,-Y---,5,5,ANDRE,YY--Y,5,5,NEGAN,YY-Y-,5.0,4.0,BUENA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,76,MENON,3,True,4,8.1,FLIPS,-----,5,5,MANCE,G-G-Y,3,3,MONET,GYGY-,3.0,3.0,MENON,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,77,TRASK,3,True,3,10.0,NUKES,--Y-Y,5,5,STARK,YYGYG,3,3,TRASK,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,78,CASIO,3,True,4,7.6,OBEYS,Y---Y,5,5,SCOOT,YYY--,5,5,CORSA,GY-YY,4.0,4.0,CASIO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,79,VOILA,3,True,4,8.6,MARDI,-Y--Y,5,5,ALINA,-YG-G,3,3,LEILA,--GGG,2.0,2.0,VOILA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,80,AURAL,3,True,3,9.3,SALEH,-YY--,5,5,ALAIN,GYY--,4,4,AURAL,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,81,LEGER,3,True,5,8.1,REDOX,YG---,4,4,TERSE,-GY-Y,4,4,LEVER,GG-GG,1.0,1.0,LEPER,GG-GG,1.0,1.0,LEGER,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,82,DALLY,3,True,5,5.4,GIVES,-----,5,5,NORAH,---Y-,5,5,MALTA,-GG--,3.0,3.0,BALDY,-GGYG,2.0,2.0,DALLY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,83,INIGO,3,True,3,9.9,KNOBS,-GY--,4,4,ANION,-GGY-,3,3,INIGO,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,84,KRILL,3,True,5,4.9,FOCUS,-----,5,5,RABIN,Y--Y-,5,5,TRIED,-GG--,3.0,3.0,GRIMY,-GG--,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,85,SNIDE,3,True,4,8.6,ROPES,---YY,5,5,STALE,G---G,3,3,SEINE,G-GYG,2.0,2.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,86,LEWES,3,True,3,10.1,OWNER,-Y-G-,4,4,WALES,Y-YGG,3,3,LEWES,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,87,TAMER,3,True,3,10.3,BREST,-YY-Y,5,5,EATER,-GYGG,2,2,TAMER,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,88,COTTA,3,True,4,9.7,DOLAN,-G-Y-,4,4,SORTA,-G-GG,2,2,GOTTA,-GGGG,1.0,1.0,COTTA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,89,CORBY,3,True,3,9.7,FELON,---Y-,5,5,CORDS,GGG--,2,2,CORBY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,90,POLIS,3,True,5,7.4,DARES,----G,4,4,LOCUS,YG--G,3,3,TOOLS,-G-YG,3.0,3.0,SOLIS,-GGGG,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,91,ROXAS,3,True,3,9.7,NOTED,-G---,4,4,COALS,-GY-G,3,3,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,92,RANCE,3,True,3,10.0,CROAT,YY-Y-,5,5,RACES,GGYY-,3,2,RANCE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,93,CARON,3,True,3,9.3,KNITS,-Y---,5,5,RONAN,YY-YG,4,4,CARON,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,94,SURYA,3,True,4,7.8,AIGHT,Y----,5,5,EARLS,-YG-Y,4,4,SCRAP,G-GY-,3.0,3.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,95,AGGIE,3,True,3,9.6,DIVER,-Y-Y-,5,5,ALINE,G-Y-G,3,3,AGGIE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,96,CAUSA,3,True,4,6.4,LEITH,-----,5,5,DORMS,----Y,5,5,SPUNK,Y-G--,4.0,4.0,CAUSA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,97,BAMBA,3,True,4,8.0,BOYER,G----,4,4,BAILS,GG---,3,3,BANTU,GG---,3.0,3.0,BAMBA,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,98,MAYNE,3,True,4,8.9,STEAD,--YY-,5,5,LARGE,-G--G,3,3,MAINE,GG-GG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,99,BOGGS,3,True,5,6.2,DUVAL,-----,5,5,NORSE,-G-Y-,4,4,BOOTS,GG--G,2.0,2.0,BOMBS,GG--G,2.0,2.0,BOGGS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voi_then_css,100,FINNS,3,True,5,7.5,DIRTY,-G---,4,4,LINES,-GG-G,2,2,KINGS,-GG-G,2.0,2.0,MINUS,-GG-G,2.0,2.0,FINNS,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,1,PHOTO,1,True,4,6.1,EARNS,-----,5,5,COLBY,-Y---,5,5,IDIOT,---YY,5.0,4.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,2,PARTY,1,True,4,8.6,TIERS,Y--Y-,5,5,CARAT,-GG-Y,3,3,DARTH,-GGG-,2.0,2.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,3,TRICK,1,True,4,7.1,LASER,----Y,5,5,BRUNO,-G---,4,4,CRYPT,YG--Y,4.0,4.0,TRICK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,4,DIRTY,1,True,3,9.1,TEARS,Y--Y-,5,5,FROTH,-Y-G-,4,4,DIRTY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,5,USUAL,1,True,4,7.3,TASER,-YY--,5,5,SLAMS,YYY--,5,4,LUISA,YY-YY,5.0,4.0,USUAL,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,6,TRULY,1,True,3,9.1,LASER,Y---Y,5,5,WORLD,--YG-,4,4,TRULY,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,7,SPENT,1,True,4,8.5,COLES,---YY,5,5,STARE,GY--Y,4,4,SWEPT,G-GYG,2.0,2.0,SPENT,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,8,PAUSE,1,True,5,7.4,KAREL,-G-Y-,4,4,MAINE,-G--G,3,3,HAGUE,-G-YG,3.0,3.0,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,9,CRAZY,1,True,5,6.5,SHALE,--G--,4,4,GRANT,-GG--,3,3,BRAID,-GG--,3.0,3.0,CRAMP,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,10,BASES,1,True,6,8.0,LANES,-G-GG,2,2,RATES,-G-GG,2,2,GASES,-GGGG,1.0,1.0,EASES,-GGGG,1.0,1.0,CASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,11,YOUNG,1,True,4,7.4,LEARN,----Y,5,5,HINTS,--Y--,5,5,MOUND,-GGG-,2.0,2.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,12,MEANS,1,True,4,9.4,SEPTA,YG--Y,4,4,REALS,-GG-G,2,2,BEADS,-GG-G,2.0,2.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,13,TRUTH,1,True,3,9.3,RITES,Y-Y--,5,4,TAROT,G-Y-Y,4,3,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,14,FIRED,1,True,2,11.5,AIRES,-GGG-,2,2,FIRED,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,15,FOLKS,1,True,4,9.5,BEANS,----G,4,4,COLTS,-GG-G,2,2,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,16,CHILE,1,True,3,9.9,ROSIE,---YG,4,4,ALINE,-YG-G,3,3,CHILE,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,17,BLACK,1,True,4,7.3,AIRES,Y----,5,5,MALTA,-YY--,5,5,CLANG,YGG--,3.0,3.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,18,GRANT,1,True,3,10.2,RANTS,YYYY-,5,2,TRAIN,YGG-Y,3,3,GRANT,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,19,MEALS,1,True,2,10.9,DARES,-Y-YG,4,4,MEALS,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,20,CREAM,1,True,3,10.2,RACES,YYYY-,5,5,CRATE,GGY-Y,3,3,CREAM,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,21,AWAKE,1,True,2,10.6,WARES,YY-Y-,5,3,AWAKE,GGGGG,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,22,OCCUR,1,True,4,7.5,ARIES,-Y---,5,5,CORNY,YYY--,5,5,DÉCOR,--GYG,3.0,3.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,23,YEARS,1,True,4,9.0,STEIN,Y-Y--,5,5,MARES,-YYYG,4,3,GEARS,-GGGG,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,24,GRADE,1,True,4,8.4,RENTS,YY---,5,5,CARED,-YYYY,5,4,DRAKE,YGG-G,2.0,2.0,GRADE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,25,CHILL,1,True,6,5.2,LEARN,Y----,5,5,BOILS,--GG-,3,3,QUILT,--GG-,3.0,3.0,CHILI,GGGG-,1.0,1.0,CHILD,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,26,FLOOD,1,True,4,6.7,TRIES,-----,5,5,LANDO,Y--YY,5,4,GODLY,-YYY-,5.0,5.0,FLOOD,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,27,APPLY,1,True,4,7.4,EARNS,-Y---,5,5,ALCOA,GY---,4,4,ADULT,G--G-,3.0,3.0,APPLY,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,28,SMILE,1,True,5,6.6,TONES,---YY,5,5,SPARE,G---G,3,3,SUEDE,G---G,3.0,3.0,SLICE,GYG-G,2.0,2.0,SMILE,GGGGG,0.0,0.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,29,KNOCK,1,True,4,6.3,LAINE,---Y-,5,5,HUNTS,--Y--,5,5,BORON,-Y--Y,5.0,5.0,KNOCK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,30,SLEEP,1,True,4,10.2,HARES,---GY,4,4,STEEP,G-GGG,1,1,SWEEP,G-GGG,1.0,1.0,SLEEP,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,31,BRICK,1,True,4,7.3,LATER,----Y,5,5,DORIS,--YY-,5,4,CRIMP,YGG--,3.0,3.0,BRICK,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,32,WROTE,1,True,4,8.0,REAMS,YY---,5,5,TRIED,YG-Y-,4,4,BRETT,-GYG-,3.0,3.0,WROTE,GGGGG,0.0,0.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
css_voi_alternating,33,RATED,1,True,3,9.8,LIARS,--YY-,5,5,TAMER,YG-GY,3,3,RATED,GGGGG,0.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
